customer_id,invoice_date,order_value,cumulative_lifetime_spend
12744.0,2011-07-18 11:55:00,3949.32,14211.97
12744.0,2011-10-14 14:54:00,999.26,15211.23
12744.0,2011-10-19 11:18:00,6068.06,21279.29
12747.0,2010-12-05 15:38:00,358.56,358.56
12747.0,2010-12-13 10:41:00,347.71,706.27
12747.0,2011-01-20 14:01:00,303.04,1009.31
12747.0,2011-03-01 14:53:00,310.78,1320.09
12747.0,2011-05-05 15:31:00,442.96,1763.05
12747.0,2011-05-25 09:57:00,328.35,2091.4
12747.0,2011-06-28 10:06:00,376.3,2467.7
12747.0,2011-08-22 10:38:00,301.7,2769.4
12747.0,2011-10-04 08:26:00,675.38,3444.78
12747.0,2011-11-17 17:13:00,312.73,3757.51
12747.0,2011-12-07 14:34:00,438.5,4196.01
12748.0,2010-12-01 12:48:00,4.95,4.95
12748.0,2010-12-02 11:46:00,4.25,9.2
12748.0,2010-12-05 12:42:00,273.76,282.96
12748.0,2010-12-05 12:53:00,70.42,353.38
12748.0,2010-12-05 12:57:00,41.45,394.83
12748.0,2010-12-05 13:05:00,75.64,470.47
12748.0,2010-12-05 15:26:00,8.65,479.12
12748.0,2010-12-05 16:41:00,496.48,975.6
12748.0,2010-12-06 12:23:00,133.07,1108.67
12748.0,2010-12-06 15:54:00,82.12,1190.79
12748.0,2010-12-07 14:41:00,306.84,1497.63
12748.0,2010-12-08 13:08:00,69.79,1567.42
12748.0,2010-12-08 13:17:00,130.64,1698.06
12748.0,2010-12-08 17:20:00,167.09,1865.15
12748.0,2010-12-09 11:44:00,101.9,1967.05
12748.0,2010-12-09 13:21:00,18.4,1985.45
12748.0,2010-12-09 13:22:00,15.9,2001.35
12748.0,2010-12-10 11:24:00,336.16,2337.51
12748.0,2010-12-10 11:33:00,271.47,2608.98
12748.0,2010-12-10 11:42:00,185.06,2794.04
12748.0,2010-12-10 12:50:00,612.1,3406.14
12748.0,2010-12-10 12:56:00,10.29,3416.43
12748.0,2010-12-10 12:58:00,1.9,3418.33
12748.0,2010-12-13 16:01:00,1.9,3420.23
12748.0,2010-12-13 16:18:00,0.95,3421.18
12748.0,2010-12-14 13:09:00,234.86,3656.04
12748.0,2010-12-16 09:35:00,164.64,3820.68
12748.0,2010-12-16 11:51:00,135.44,3956.12
12748.0,2010-12-16 12:42:00,16.15,3972.27
12748.0,2010-12-17 10:12:00,25.95,3998.22
12748.0,2010-12-17 17:17:00,121.02,4119.24
12748.0,2010-12-21 16:06:00,69.29,4188.53
12748.0,2010-12-23 11:09:00,20.3,4208.83
12748.0,2010-12-23 12:03:00,12.35,4221.18
12748.0,2010-12-23 15:32:00,6.95,4228.13
12748.0,2011-01-05 16:06:00,12.75,4240.88
12748.0,2011-01-05 17:33:00,238.55,4479.43
12748.0,2011-01-16 13:04:00,8.52,4487.95
12748.0,2011-01-18 10:15:00,158.95,4646.9
12748.0,2011-02-17 14:42:00,23.95,4670.85
12748.0,2011-02-22 17:20:00,7.8,4678.65
12748.0,2011-02-23 17:15:00,69.59,4748.24
12748.0,2011-02-27 14:07:00,275.25,5023.49
12748.0,2011-02-28 13:31:00,13.05,5036.54
12748.0,2011-03-08 12:30:00,111.0,5147.54
12748.0,2011-03-11 11:37:00,106.11,5253.65
12748.0,2011-03-11 12:26:00,13.0,5266.65
12748.0,2011-03-11 12:29:00,19.74,5286.39
12748.0,2011-03-11 16:50:00,70.29,5356.68
12748.0,2011-03-18 13:08:00,167.43,5524.11
12748.0,2011-03-21 15:40:00,147.6,5671.71
12748.0,2011-03-24 13:37:00,163.46,5835.17
12748.0,2011-03-25 13:54:00,185.1,6020.27
12748.0,2011-03-25 14:30:00,25.25,6045.52
12748.0,2011-03-25 14:39:00,76.2,6121.72
12748.0,2011-03-25 14:45:00,94.19,6215.91
12748.0,2011-04-01 14:05:00,16.7,6232.61
12748.0,2011-04-01 14:07:00,8.8,6241.41
12748.0,2011-04-08 15:35:00,32.65,6274.06
12748.0,2011-04-17 12:37:00,389.2,6663.26
12748.0,2011-04-17 12:38:00,236.07,6899.33
12748.0,2011-04-28 13:51:00,400.0,7299.33
12748.0,2011-04-28 14:34:00,16.95,7316.28
12748.0,2011-05-01 13:26:00,2.1,7318.38
12748.0,2011-05-05 19:16:00,211.15,7529.53
12748.0,2011-05-06 14:04:00,10.08,7539.61
12748.0,2011-05-06 19:22:00,62.68,7602.29
12748.0,2011-05-06 19:37:00,84.49,7686.78
12748.0,2011-05-06 19:39:00,29.89,7716.67
12748.0,2011-05-06 19:42:00,108.87,7825.54
12748.0,2011-05-06 19:44:00,19.72,7845.26
12748.0,2011-05-06 19:48:00,21.39,7866.65
12748.0,2011-05-06 19:49:00,7.15,7873.8
12748.0,2011-05-06 19:53:00,35.97,7909.77
12748.0,2011-05-06 19:55:00,3.3,7913.07
12748.0,2011-05-06 20:00:00,22.14,7935.21
12748.0,2011-05-08 15:15:00,183.3,8118.51
12748.0,2011-05-08 15:20:00,95.85,8214.36
12748.0,2011-05-10 15:22:00,21.6,8235.96
12748.0,2011-05-11 13:42:00,465.86,8701.82
12748.0,2011-05-11 16:28:00,27.31,8729.13
12748.0,2011-05-12 12:53:00,474.6,9203.73
12748.0,2011-05-12 18:55:00,56.2,9259.93
12748.0,2011-05-12 18:58:00,7.5,9267.43
12748.0,2011-05-27 12:54:00,12.85,9280.28
12748.0,2011-05-27 14:29:00,100.48,9380.76
12748.0,2011-05-31 12:50:00,170.02,9550.78
12748.0,2011-06-06 11:46:00,13.0,9563.78
12748.0,2011-06-07 13:47:00,167.81,9731.59
12748.0,2011-06-07 15:17:00,7.25,9738.84
12748.0,2011-06-08 14:35:00,269.9,10008.74
12748.0,2011-06-08 14:39:00,5.76,10014.5
12748.0,2011-06-10 16:47:00,3.75,10018.25
12748.0,2011-06-15 13:25:00,873.87,10892.12
12748.0,2011-06-15 13:56:00,14.25,10906.37
12748.0,2011-06-17 15:59:00,68.44,10974.81
12748.0,2011-06-21 09:18:00,38.08,11012.89
12748.0,2011-06-21 15:27:00,194.89,11207.78
12748.0,2011-06-22 15:43:00,4.94,11212.72
12748.0,2011-06-23 09:56:00,7.95,11220.67
12748.0,2011-06-23 18:42:00,35.01,11255.68
12748.0,2011-06-28 12:16:00,299.71,11555.39
12748.0,2011-06-30 11:02:00,1.65,11557.04
12748.0,2011-07-01 12:45:00,156.17,11713.21
12748.0,2011-07-01 12:52:00,37.78,11750.99
12748.0,2011-07-01 12:58:00,100.33,11851.32
12748.0,2011-07-01 13:01:00,10.76,11862.08
12748.0,2011-07-03 15:19:00,115.55,11977.63
12748.0,2011-07-08 15:23:00,103.97,12081.6
12748.0,2011-07-11 15:32:00,5.8,12087.4
12748.0,2011-07-14 16:45:00,82.53,12169.93
12748.0,2011-07-18 14:32:00,207.94,12377.87
12748.0,2011-07-21 13:53:00,127.83,12505.7
12748.0,2011-07-28 14:13:00,1.68,12507.38
12748.0,2011-07-29 14:29:00,161.68,12669.06
12748.0,2011-07-31 15:04:00,1.25,12670.31
12748.0,2011-08-03 12:20:00,174.0,12844.31
12748.0,2011-08-04 17:13:00,29.7,12874.01
12748.0,2011-08-05 16:23:00,9.9,12883.91
12748.0,2011-08-07 15:39:00,53.52,12937.43
12748.0,2011-08-07 15:40:00,46.56,12983.99
12748.0,2011-08-17 15:06:00,146.19,13130.18
12748.0,2011-08-24 14:28:00,101.66,13231.84
12748.0,2011-08-25 15:09:00,106.03,13337.87
12748.0,2011-08-25 15:34:00,38.41,13376.28
12748.0,2011-08-25 19:45:00,51.3,13427.58
12748.0,2011-08-25 19:48:00,66.87,13494.45
12748.0,2011-08-30 12:00:00,74.1,13568.55
12748.0,2011-09-02 10:49:00,11.31,13579.86
12748.0,2011-09-02 16:53:00,3.12,13582.98
12748.0,2011-09-06 15:48:00,303.92,13886.9
12748.0,2011-09-07 14:41:00,9.36,13896.26
12748.0,2011-09-09 13:20:00,211.49,14107.75
12748.0,2011-09-11 14:15:00,2026.7,16134.45
12748.0,2011-09-15 12:43:00,59.8,16194.25
12748.0,2011-09-16 17:33:00,663.6,16857.85
12748.0,2011-09-26 16:59:00,31.6,16889.45
12748.0,2011-09-28 15:21:00,1313.52,18202.97
12748.0,2011-09-30 12:19:00,381.87,18584.84
12748.0,2011-09-30 13:09:00,1132.55,19717.39
12748.0,2011-10-05 12:13:00,287.94,20005.33
12748.0,2011-10-06 13:11:00,15.03,20020.36
12748.0,2011-10-06 14:47:00,54.6,20074.96
12748.0,2011-10-06 16:34:00,1.9,20076.86
12748.0,2011-10-07 12:45:00,5.9,20082.76
12748.0,2011-10-09 11:50:00,224.53,20307.29
12748.0,2011-10-10 14:42:00,12.12,20319.41
12748.0,2011-10-19 11:27:00,318.3,20637.71
12748.0,2011-10-23 13:02:00,50.0,20687.71
12748.0,2011-10-23 15:27:00,54.51,20742.22
12748.0,2011-10-23 15:30:00,20.08,20762.3
12748.0,2011-10-25 12:54:00,60.44,20822.74
12748.0,2011-10-26 11:41:00,30.82,20853.56
12748.0,2011-10-26 11:46:00,64.32,20917.88
12748.0,2011-10-26 13:36:00,907.0,21824.88
12748.0,2011-10-26 13:56:00,185.35,22010.23
12748.0,2011-11-01 13:49:00,27.8,22038.03
12748.0,2011-11-02 12:26:00,263.54,22301.57
12748.0,2011-11-04 11:56:00,71.7,22373.27
12748.0,2011-11-04 14:11:00,37.29,22410.56
12748.0,2011-11-06 16:01:00,249.64,22660.2
12748.0,2011-11-07 11:41:00,248.59,22908.79
12748.0,2011-11-07 12:34:00,252.27,23161.06
12748.0,2011-11-08 14:22:00,242.6,23403.66
12748.0,2011-11-10 14:28:00,469.65,23873.31
12748.0,2011-11-10 16:38:00,171.85,24045.16
12748.0,2011-11-11 11:37:00,349.73,24394.89
12748.0,2011-11-11 14:25:00,220.7,24615.59
12748.0,2011-11-15 10:05:00,850.5,25466.09
12748.0,2011-11-15 17:12:00,1301.0,26767.09
12748.0,2011-11-16 15:52:00,228.58,26995.67
12748.0,2011-11-16 16:06:00,206.28,27201.95
12748.0,2011-11-16 16:08:00,103.69,27305.64
12748.0,2011-11-16 17:24:00,293.92,27599.56
12748.0,2011-11-17 14:26:00,539.97,28139.53
12748.0,2011-11-18 11:10:00,4.16,28143.69
12748.0,2011-11-22 13:22:00,30.35,28174.04
12748.0,2011-11-23 11:09:00,193.51,28367.55
12748.0,2011-11-23 11:22:00,193.29,28560.84
12748.0,2011-11-23 11:32:00,176.94,28737.78
12748.0,2011-11-23 11:47:00,319.71,29057.49
12748.0,2011-11-23 13:27:00,123.64,29181.13
12748.0,2011-11-23 13:34:00,141.68,29322.81
12748.0,2011-11-23 13:37:00,12.75,29335.56
12748.0,2011-11-23 13:39:00,5.45,29341.01
12748.0,2011-11-23 13:51:00,488.25,29829.26
12748.0,2011-11-23 13:57:00,81.06,29910.32
12748.0,2011-11-23 14:05:00,49.0,29959.32
12748.0,2011-11-23 16:09:00,34.29,29993.61
12748.0,2011-11-24 11:52:00,168.13,30161.74
12748.0,2011-11-24 12:30:00,193.75,30355.49
12748.0,2011-11-24 16:06:00,170.52,30526.01
12748.0,2011-11-25 11:41:00,420.41,30946.42
12748.0,2011-11-25 11:58:00,364.13,31310.55
12748.0,2011-11-25 13:40:00,266.1,31576.65
12748.0,2011-11-28 15:34:00,466.72,32043.37
12748.0,2011-11-29 13:06:00,198.33,32241.7
12748.0,2011-11-29 14:03:00,108.74,32350.44
12748.0,2011-11-29 18:02:00,34.12,32384.56
12748.0,2011-11-29 18:05:00,78.22,32462.78
12748.0,2011-11-29 18:14:00,186.68,32649.46
12748.0,2011-12-01 12:53:00,139.03,32788.49
12748.0,2011-12-02 10:15:00,5.45,32793.94
12748.0,2011-12-04 12:29:00,52.09,32846.03
12748.0,2011-12-04 12:31:00,118.54,32964.57
12748.0,2011-12-05 11:49:00,363.79,33328.36
12748.0,2011-12-08 17:37:00,138.82,33467.18
12748.0,2011-12-08 19:57:00,96.89,33564.07
12748.0,2011-12-08 20:01:00,61.55,33625.62
12748.0,2011-12-09 12:20:00,94.11,33719.73
12749.0,2011-05-10 15:25:00,859.1,859.1
12749.0,2011-08-01 12:48:00,1866.43,2725.53
12749.0,2011-08-01 12:50:00,29.7,2755.23
12749.0,2011-11-17 12:05:00,572.59,3327.82
12749.0,2011-12-06 09:56:00,763.06,4090.88
12750.0,2011-08-03 09:13:00,275.88,275.88
12752.0,2011-09-19 13:32:00,4366.78,4366.78
12753.0,2010-12-12 11:44:00,3590.59,3590.59
12753.0,2011-02-09 11:21:00,5735.24,9325.83
12753.0,2011-03-02 16:35:00,15.3,9341.13
12753.0,2011-04-05 13:56:00,3599.38,12940.51
12753.0,2011-07-27 09:32:00,3680.4,16620.91
12753.0,2011-11-17 10:52:00,4808.48,21429.39
12754.0,2011-02-04 10:31:00,21.64,21.64
12754.0,2011-02-04 10:32:00,23.93,45.57
12754.0,2011-03-07 13:38:00,16.05,61.62
12754.0,2011-04-18 09:00:00,2949.12,3010.74
12755.0,2010-12-09 10:44:00,3794.4,3794.4
12755.0,2011-03-04 12:42:00,17.55,3811.95
12756.0,2011-09-14 09:31:00,112.08,112.08
12757.0,2011-05-12 19:01:00,602.83,602.83
12757.0,2011-05-12 19:02:00,557.72,1160.55
12757.0,2011-05-23 11:26:00,1241.98,2402.53
12757.0,2011-05-23 14:46:00,1241.98,3644.51
12757.0,2011-05-23 14:58:00,557.72,4202.23
12757.0,2011-06-07 14:28:00,243.2,4445.43
12757.0,2011-07-20 12:05:00,835.65,5281.08
12757.0,2011-10-06 14:50:00,1578.87,6859.95
12757.0,2011-10-06 14:59:00,151.9,7011.85
12757.0,2011-10-19 14:36:00,149.75,7161.6
12757.0,2011-11-11 10:01:00,305.3,7466.9
12757.0,2011-11-14 14:17:00,49.5,7516.4
12757.0,2011-11-24 12:30:00,340.7,7857.1
12758.0,2011-03-08 12:05:00,1570.19,1570.19
12758.0,2011-08-15 10:22:00,1221.4,2791.59
12759.0,2011-03-09 08:09:00,444.8,444.8
12759.0,2011-06-21 09:26:00,637.72,1082.52
12759.0,2011-10-18 14:49:00,448.92,1531.44
12762.0,2011-11-14 14:23:00,461.59,461.59
12762.0,2011-12-02 10:23:00,1436.93,1898.52
12763.0,2010-12-05 15:46:00,320.08,320.08
12763.0,2011-07-24 14:12:00,174.0,494.08
12764.0,2011-01-27 10:19:00,1693.88,1693.88
12766.0,2010-12-08 13:53:00,1149.29,1149.29
12766.0,2011-01-09 15:56:00,686.48,1835.77
12766.0,2011-02-21 11:42:00,973.65,2809.42
12766.0,2011-04-13 13:15:00,1206.29,4015.71
12766.0,2011-07-13 13:37:00,936.48,4952.19
12766.0,2011-10-13 11:50:00,1319.01,6271.2
12766.0,2011-12-06 08:46:00,718.43,6989.63
12769.0,2011-04-15 10:25:00,1143.6,1143.6
12770.0,2011-05-13 09:33:00,1351.45,1351.45
12772.0,2011-10-11 09:19:00,892.47,892.47
12775.0,2011-02-01 13:45:00,214.45,214.45
12775.0,2011-03-22 12:36:00,235.71,450.16
12775.0,2011-05-20 14:23:00,294.72,744.88
12775.0,2011-06-03 07:48:00,419.8,1164.68
12775.0,2011-11-22 16:33:00,221.36,1386.04
12778.0,2011-01-31 14:35:00,134.48,134.48
12778.0,2011-03-14 08:37:00,117.93,252.41
12778.0,2011-03-25 15:01:00,155.65,408.06
12778.0,2011-06-09 15:29:00,84.0,492.06
12778.0,2011-10-07 15:23:00,171.93,663.99
12778.0,2011-11-20 11:30:00,158.24,822.23
12779.0,2010-12-03 13:40:00,248.16,248.16
12779.0,2011-01-17 10:37:00,613.22,861.38
12779.0,2011-02-04 13:19:00,337.2,1198.58
12779.0,2011-03-15 13:13:00,317.78,1516.36
12779.0,2011-04-05 08:43:00,705.84,2222.2
12779.0,2011-05-25 12:55:00,752.21,2974.41
12779.0,2011-06-03 10:37:00,25.0,2999.41
12779.0,2011-11-02 11:43:00,981.95,3981.36
12781.0,2011-02-28 08:43:00,549.26,549.26
12781.0,2011-10-07 10:37:00,277.48,826.74
12782.0,2010-12-17 11:30:00,463.5,463.5
12782.0,2011-01-26 10:02:00,683.93,1147.43
12782.0,2011-03-31 12:36:00,415.52,1562.95
12782.0,2011-07-13 10:30:00,515.72,2078.67
12782.0,2011-12-05 09:16:00,252.25,2330.92
12783.0,2011-09-25 15:35:00,339.02,339.02
12783.0,2011-10-14 11:42:00,642.01,981.03
12783.0,2011-10-17 11:08:00,283.02,1264.05
12783.0,2011-10-17 11:11:00,339.02,1603.07
12783.0,2011-11-07 11:57:00,222.26,1825.33
12783.0,2011-12-07 15:56:00,400.58,2225.91
12784.0,2011-11-24 12:53:00,518.42,518.42
12784.0,2011-11-30 15:38:00,56.0,574.42
12785.0,2010-12-10 13:48:00,311.95,311.95
12787.0,2011-05-31 09:36:00,158.1,158.1
12787.0,2011-09-09 12:24:00,186.56,344.66
12787.0,2011-11-30 08:44:00,119.0,463.66
12789.0,2011-10-05 13:34:00,91.85,91.85
12790.0,2011-05-31 14:14:00,324.92,324.92
12791.0,2010-12-01 11:27:00,192.6,192.6
12792.0,2011-03-28 11:36:00,400.54,400.54
12793.0,2010-12-03 15:14:00,131.8,131.8
12793.0,2011-01-09 12:12:00,413.68,545.48
12794.0,2011-09-02 12:01:00,317.0,317.0
12794.0,2011-10-17 14:54:00,543.41,860.41
12795.0,2011-11-21 10:27:00,430.48,430.48
12797.0,2010-12-09 10:55:00,254.03,254.03
12798.0,2011-06-22 10:11:00,1607.04,1607.04
12798.0,2011-10-26 13:21:00,1718.4,3325.44
12798.0,2011-11-29 15:52:00,3651.6,6977.04
12802.0,2011-06-06 09:36:00,427.58,427.58
12808.0,2010-12-06 10:27:00,129.4,129.4
12808.0,2011-06-08 12:21:00,151.95,281.35
12808.0,2011-11-03 10:05:00,202.3,483.65
12809.0,2011-06-15 10:51:00,489.31,489.31
12811.0,2011-02-28 15:39:00,240.25,240.25
12811.0,2011-03-23 10:55:00,247.6,487.85
12811.0,2011-03-24 09:42:00,27.0,514.85
12812.0,2011-10-26 09:54:00,229.64,229.64
12814.0,2011-08-30 12:11:00,125.92,125.92
12815.0,2011-05-25 13:34:00,615.36,615.36
12815.0,2011-07-15 10:21:00,448.1,1063.46
12816.0,2011-06-16 13:24:00,318.65,318.65
12816.0,2011-09-05 12:41:00,253.55,572.2
12817.0,2011-03-03 16:28:00,166.04,166.04
12818.0,2011-03-23 12:06:00,1542.08,1542.08
12820.0,2011-01-17 12:34:00,170.46,170.46
12820.0,2011-09-26 11:49:00,217.77,388.23
12820.0,2011-10-26 13:27:00,343.76,731.99
12820.0,2011-12-06 15:12:00,210.35,942.34
12821.0,2011-05-09 15:51:00,92.72,92.72
12822.0,2011-09-13 13:46:00,690.9,690.9
12822.0,2011-09-30 10:04:00,257.98,948.88
12823.0,2011-02-16 12:15:00,306.0,306.0
12823.0,2011-02-23 15:03:00,229.5,535.5
12823.0,2011-03-30 10:36:00,459.0,994.5
12823.0,2011-08-04 17:45:00,229.5,1224.0
12823.0,2011-09-26 07:35:00,535.5,1759.5
12824.0,2011-10-11 12:49:00,397.12,397.12
12826.0,2010-12-09 15:21:00,155.0,155.0
12826.0,2011-01-19 12:52:00,212.72,367.72
12826.0,2011-01-27 12:06:00,329.38,697.1
12826.0,2011-06-14 09:41:00,121.52,818.62
12826.0,2011-09-29 10:55:00,234.0,1052.62
12826.0,2011-11-10 15:37:00,279.5,1332.12
12826.0,2011-12-07 10:25:00,142.6,1474.72
12827.0,2011-10-26 15:44:00,217.75,217.75
12827.0,2011-11-07 11:29:00,100.95,318.7
12827.0,2011-12-04 12:17:00,111.45,430.15
12828.0,2011-08-01 16:16:00,227.0,227.0
12828.0,2011-08-19 09:23:00,111.2,338.2
12828.0,2011-09-01 17:14:00,77.31,415.51
12828.0,2011-10-05 10:53:00,245.8,661.31
12828.0,2011-12-02 11:12:00,273.78,935.09
12828.0,2011-12-07 08:45:00,83.62,1018.71
12829.0,2010-12-14 14:54:00,85.75,85.75
12829.0,2011-01-07 11:13:00,207.25,293.0
12830.0,2011-06-21 10:53:00,2221.84,2221.84
12830.0,2011-07-06 10:52:00,647.92,2869.76
12830.0,2011-07-28 17:17:00,1746.72,4616.48
12830.0,2011-07-28 17:18:00,587.52,5204.0
12830.0,2011-09-09 15:02:00,1210.32,6414.32
12830.0,2011-11-02 11:54:00,400.32,6814.64
12831.0,2011-03-22 13:02:00,215.05,215.05
12832.0,2011-09-02 13:48:00,267.8,267.8
12832.0,2011-11-07 13:30:00,115.23,383.03
12833.0,2011-07-17 13:46:00,417.38,417.38
12834.0,2011-03-02 09:49:00,312.38,312.38
12836.0,2011-02-01 11:19:00,47.7,47.7
12836.0,2011-02-01 11:20:00,798.99,846.69
12836.0,2011-05-04 15:08:00,814.71,1661.4
12836.0,2011-07-25 15:22:00,451.13,2112.53
12836.0,2011-10-11 15:10:00,500.33,2612.86
12837.0,2011-06-19 16:07:00,134.1,134.1
12838.0,2010-12-01 11:57:00,390.79,390.79
12838.0,2011-11-06 12:20:00,292.34,683.13
12839.0,2010-12-07 15:48:00,402.61,402.61
12839.0,2010-12-17 17:33:00,334.84,737.45
12839.0,2011-02-25 10:09:00,351.56,1089.01
12839.0,2011-05-25 14:18:00,306.88,1395.89
12839.0,2011-06-09 14:43:00,304.48,1700.37
12839.0,2011-07-05 14:27:00,330.6,2030.97
12839.0,2011-07-29 14:55:00,322.4,2353.37
12839.0,2011-08-18 10:01:00,330.44,2683.81
12839.0,2011-09-08 13:17:00,413.58,3097.39
12839.0,2011-09-29 12:39:00,278.66,3376.05
12839.0,2011-10-27 14:13:00,387.8,3763.85
12839.0,2011-11-15 09:26:00,508.42,4272.27
12839.0,2011-11-28 12:33:00,566.76,4839.03
12839.0,2011-12-07 12:33:00,752.39,5591.42
12840.0,2011-04-27 12:21:00,854.07,854.07
12840.0,2011-05-09 14:10:00,723.9,1577.97
12840.0,2011-06-10 10:29:00,572.8,2150.77
12840.0,2011-07-19 09:29:00,576.0,2726.77
12841.0,2010-12-03 10:43:00,294.25,294.25
12841.0,2010-12-05 12:15:00,211.74,505.99
12841.0,2011-01-06 13:56:00,224.11,730.1
12841.0,2011-01-19 12:38:00,169.68,899.78
12841.0,2011-01-31 10:09:00,123.95,1023.73
12841.0,2011-02-10 19:49:00,106.8,1130.53
12841.0,2011-02-16 10:56:00,112.45,1242.98
12841.0,2011-02-25 10:25:00,169.94,1412.92
12841.0,2011-03-07 15:02:00,79.4,1492.32
12841.0,2011-03-27 12:54:00,190.5,1682.82
12841.0,2011-04-14 14:02:00,162.35,1845.17
12841.0,2011-05-01 12:54:00,116.09,1961.26
12841.0,2011-06-12 12:20:00,199.73,2160.99
12841.0,2011-07-03 13:08:00,209.52,2370.51
12841.0,2011-07-17 13:35:00,207.16,2577.67
12841.0,2011-08-03 12:03:00,158.43,2736.1
12841.0,2011-08-25 12:12:00,115.34,2851.44
12841.0,2011-09-11 12:13:00,220.07,3071.51
12841.0,2011-10-05 12:27:00,196.65,3268.16
12841.0,2011-10-19 12:52:00,191.12,3459.28
12841.0,2011-10-27 12:08:00,122.62,3581.9
12841.0,2011-11-17 15:59:00,166.15,3748.05
12841.0,2011-11-25 12:20:00,123.29,3871.34
12841.0,2011-12-05 11:13:00,151.01,4022.35
12842.0,2011-02-04 12:36:00,310.73,310.73
12842.0,2011-09-30 15:33:00,808.26,1118.99
12843.0,2011-03-20 14:38:00,93.4,93.4
12843.0,2011-05-03 11:44:00,214.15,307.55
12843.0,2011-05-10 11:04:00,319.51,627.06
12843.0,2011-06-06 14:31:00,444.45,1071.51
12843.0,2011-06-15 13:07:00,306.1,1377.61
12843.0,2011-06-24 15:59:00,20.4,1398.01
12843.0,2011-07-03 12:21:00,294.3,1692.31
12843.0,2011-10-05 12:09:00,9.95,1702.26
12844.0,2011-08-01 13:11:00,174.88,174.88
12844.0,2011-11-10 13:31:00,151.08,325.96
12845.0,2011-02-22 14:10:00,65.09,65.09
12845.0,2011-03-14 10:55:00,208.8,273.89
12845.0,2011-03-16 11:02:00,6.7,280.59
12845.0,2011-03-17 13:34:00,73.5,354.09
12847.0,2011-11-17 13:16:00,871.54,871.54
12849.0,2011-03-16 12:26:00,704.5,704.5
12849.0,2011-11-08 13:41:00,346.39,1050.89
12851.0,2011-09-04 12:41:00,135.18,135.18
12852.0,2011-02-18 08:47:00,311.55,311.55
12853.0,2011-01-28 10:28:00,427.4,427.4
12853.0,2011-04-14 12:41:00,328.1,755.5
12853.0,2011-04-14 12:43:00,129.5,885.0
12853.0,2011-07-28 11:22:00,897.8,1782.8
12853.0,2011-07-28 11:26:00,126.6,1909.4
12853.0,2011-07-28 11:29:00,47.7,1957.1
12854.0,2011-01-25 13:35:00,389.9,389.9
12854.0,2011-04-12 14:17:00,420.47,810.37
12854.0,2011-09-22 12:15:00,514.13,1324.5
12855.0,2010-12-02 09:37:00,38.1,38.1
12856.0,2011-10-07 12:38:00,393.74,393.74
12856.0,2011-10-14 12:53:00,603.44,997.18
12856.0,2011-10-31 13:11:00,356.14,1353.32
12856.0,2011-11-11 11:06:00,264.12,1617.44
12856.0,2011-11-21 11:34:00,349.39,1966.83
12856.0,2011-12-02 10:52:00,213.1,2179.93
12857.0,2011-02-10 12:32:00,801.6,801.6
12857.0,2011-05-13 10:20:00,304.8,1106.4
12863.0,2011-10-18 14:15:00,521.2,521.2
12864.0,2011-07-24 13:03:00,147.12,147.12
12865.0,2011-08-08 10:11:00,981.38,981.38
12865.0,2011-11-13 14:31:00,586.85,1568.23
12866.0,2011-03-01 14:11:00,559.12,559.12
12867.0,2010-12-14 16:39:00,362.79,362.79
12867.0,2011-02-14 15:37:00,424.16,786.95
12867.0,2011-03-21 15:10:00,500.34,1287.29
12867.0,2011-05-09 15:34:00,451.25,1738.54
12867.0,2011-06-27 15:04:00,613.91,2352.45
12867.0,2011-09-04 13:35:00,673.29,3025.74
12867.0,2011-11-13 15:30:00,1011.08,4036.82
12868.0,2010-12-01 12:50:00,203.3,203.3
12868.0,2011-01-12 15:25:00,287.46,490.76
12868.0,2011-01-27 14:46:00,182.45,673.21
12868.0,2011-03-16 09:38:00,248.27,921.48
12868.0,2011-05-05 15:42:00,437.52,1359.0
12868.0,2011-06-07 10:42:00,248.06,1607.06
12871.0,2011-05-16 13:32:00,132.0,132.0
12871.0,2011-09-16 15:07:00,248.64,380.64
12872.0,2010-12-09 14:44:00,378.53,378.53
12872.0,2011-01-17 10:52:00,221.44,599.97
12873.0,2011-03-02 14:58:00,374.0,374.0
12875.0,2010-12-12 12:03:00,293.76,293.76
12875.0,2011-07-19 15:30:00,49.47,343.23
12876.0,2011-05-27 13:34:00,726.43,726.43
12876.0,2011-10-13 12:26:00,1491.59,2218.02
12877.0,2010-12-16 12:23:00,150.06,150.06
12877.0,2011-01-14 11:50:00,100.2,250.26
12877.0,2011-02-24 17:14:00,79.2,329.46
12877.0,2011-03-27 16:03:00,83.16,412.62
12877.0,2011-04-01 12:26:00,87.1,499.72
12877.0,2011-05-05 10:22:00,89.4,589.12
12877.0,2011-05-23 09:58:00,92.92,682.04
12877.0,2011-06-15 13:34:00,276.79,958.83
12877.0,2011-08-07 11:40:00,100.4,1059.23
12877.0,2011-09-22 13:05:00,101.14,1160.37
12877.0,2011-11-15 13:21:00,275.74,1436.11
12877.0,2011-12-06 10:30:00,99.66,1535.77
12878.0,2011-03-18 14:02:00,315.18,315.18
12878.0,2011-04-17 13:07:00,539.81,854.99
12879.0,2011-09-09 12:11:00,140.5,140.5
12879.0,2011-09-19 14:27:00,367.2,507.7
12879.0,2011-10-26 12:24:00,65.52,573.22
12881.0,2011-03-09 11:44:00,298.0,298.0
12882.0,2011-11-06 11:22:00,471.84,471.84
12882.0,2011-11-30 16:18:00,991.2,1463.04
